Trade_ID,Symbol,Side,Entry_Time_UTC,Entry_Unix_ms,Entry_Unix_sec,Exit_Time_UTC,Exit_Unix_ms,Exit_Unix_sec,Entry_Price,Lowest_100_Price,ATR_14,Stop_Loss_Price,Take_Profit_Price,Exit_Price,Position_Size_USDT,Risk_USDT,Target_Reward_USDT,Result,PnL_USDT,PnL_Percent,Holding_Bars
800,TACUSDT,LONG,2026-07-31 21:00:00 UTC,1785531600000,1785531600,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00322,0.00293,6e-05,0.00281,0.00405,0.00281,50.0,6.43,12.87,LOSS,-6.43,-12.87,307
801,TACUSDT,LONG,2026-07-31 22:00:00 UTC,1785535200000,1785535200,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00321,0.00293,7e-05,0.0028,0.00403,0.0028,50.0,6.38,12.77,LOSS,-6.38,-12.77,306
802,TACUSDT,LONG,2026-07-31 23:00:00 UTC,1785538800000,1785538800,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00318,0.00293,6e-05,0.00281,0.00394,0.00281,50.0,5.94,11.89,LOSS,-5.94,-11.89,305
803,TACUSDT,LONG,2026-08-01 00:00:00 UTC,1785542400000,1785542400,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00319,0.00293,6e-05,0.00281,0.00393,0.00281,50.0,5.87,11.74,LOSS,-5.87,-11.74,304
804,TACUSDT,LONG,2026-08-01 01:00:00 UTC,1785546000000,1785546000,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00327,0.00293,6e-05,0.00281,0.00418,0.00281,50.0,7.02,14.03,LOSS,-7.02,-14.03,303
805,TACUSDT,LONG,2026-08-01 02:00:00 UTC,1785549600000,1785549600,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00327,0.00293,6e-05,0.00281,0.00419,0.00281,50.0,7.04,14.07,LOSS,-7.04,-14.07,302
806,TACUSDT,LONG,2026-08-01 03:00:00 UTC,1785553200000,1785553200,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00325,0.00293,6e-05,0.00281,0.00412,0.00281,50.0,6.69,13.37,LOSS,-6.69,-13.37,301
807,TACUSDT,LONG,2026-08-01 04:00:00 UTC,1785556800000,1785556800,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00327,0.00293,6e-05,0.00282,0.00418,0.00282,50.0,6.96,13.93,LOSS,-6.96,-13.93,300
808,TACUSDT,LONG,2026-08-01 05:00:00 UTC,1785560400000,1785560400,2026-08-13 14:59:59 UTC,1786633199999,1786633199,0.00324,0.00293,6e-05,0.00282,0.0041,0.00282,50.0,6.57,13.14,LOSS,-6.57,-13.14,298
809,TACUSDT,LONG,2026-08-01 06:00:00 UTC,1785564000000,1785564000,2026-08-13 14:59:59 UTC,1786633199999,1786633199,0.00328,0.00293,6e-05,0.00282,0.00419,0.00282,50.0,6.96,13.92,LOSS,-6.96,-13.92,297
810,TACUSDT,LONG,2026-08-01 07:00:00 UTC,1785567600000,1785567600,2026-08-13 14:59:59 UTC,1786633199999,1786633199,0.00328,0.00293,6e-05,0.00282,0.00421,0.00282,50.0,7.03,14.07,LOSS,-7.03,-14.07,296
811,TACUSDT,LONG,2026-08-01 08:00:00 UTC,1785571200000,1785571200,2026-08-13 14:59:59 UTC,1786633199999,1786633199,0.00331,0.00293,6e-05,0.00282,0.0043,0.00282,50.0,7.43,14.86,LOSS,-7.43,-14.86,295
812,TACUSDT,LONG,2026-08-01 09:00:00 UTC,1785574800000,1785574800,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00332,0.00293,6e-05,0.00282,0.00431,0.00282,50.0,7.47,14.94,LOSS,-7.47,-14.94,249
813,TACUSDT,LONG,2026-08-01 10:00:00 UTC,1785578400000,1785578400,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00329,0.00293,5e-05,0.00282,0.00421,0.00282,50.0,7.05,14.09,LOSS,-7.05,-14.09,248
814,TACUSDT,LONG,2026-08-01 11:00:00 UTC,1785582000000,1785582000,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00327,0.00293,5e-05,0.00283,0.00416,0.00283,50.0,6.81,13.62,LOSS,-6.81,-13.62,247
815,TACUSDT,LONG,2026-08-01 12:00:00 UTC,1785585600000,1785585600,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00326,0.00293,5e-05,0.00283,0.00413,0.00283,50.0,6.68,13.36,LOSS,-6.68,-13.36,246
816,TACUSDT,LONG,2026-08-01 13:00:00 UTC,1785589200000,1785589200,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00327,0.00293,5e-05,0.00283,0.00414,0.00283,50.0,6.66,13.32,LOSS,-6.66,-13.32,245
817,TACUSDT,LONG,2026-08-01 14:00:00 UTC,1785592800000,1785592800,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00326,0.00293,5e-05,0.00283,0.00411,0.00283,50.0,6.52,13.04,LOSS,-6.52,-13.04,244
818,TACUSDT,LONG,2026-08-01 15:00:00 UTC,1785596400000,1785596400,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00329,0.00293,5e-05,0.00283,0.0042,0.00283,50.0,6.93,13.85,LOSS,-6.93,-13.85,243
819,TACUSDT,LONG,2026-08-01 16:00:00 UTC,1785600000000,1785600000,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00324,0.00293,5e-05,0.00283,0.00407,0.00283,50.0,6.38,12.76,LOSS,-6.38,-12.76,242
820,TACUSDT,LONG,2026-08-01 17:00:00 UTC,1785603600000,1785603600,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00324,0.00293,5e-05,0.00283,0.00405,0.00283,50.0,6.24,12.49,LOSS,-6.24,-12.49,241
821,TACUSDT,LONG,2026-08-01 18:00:00 UTC,1785607200000,1785607200,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00323,0.00293,5e-05,0.00284,0.00401,0.00284,50.0,6.06,12.12,LOSS,-6.06,-12.12,240
822,TACUSDT,LONG,2026-08-01 19:00:00 UTC,1785610800000,1785610800,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00319,0.00293,5e-05,0.00283,0.0039,0.00283,50.0,5.58,11.17,LOSS,-5.58,-11.17,239
823,TACUSDT,LONG,2026-08-01 20:00:00 UTC,1785614400000,1785614400,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00317,0.00293,5e-05,0.00284,0.00385,0.00284,50.0,5.3,10.59,LOSS,-5.3,-10.59,238
824,TACUSDT,LONG,2026-08-01 21:00:00 UTC,1785618000000,1785618000,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00319,0.00293,5e-05,0.00284,0.00388,0.00284,50.0,5.44,10.87,LOSS,-5.44,-10.87,237
825,TACUSDT,LONG,2026-08-01 22:00:00 UTC,1785621600000,1785621600,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00321,0.00293,5e-05,0.00284,0.00395,0.00284,50.0,5.74,11.49,LOSS,-5.74,-11.49,236
826,TACUSDT,LONG,2026-08-01 23:00:00 UTC,1785625200000,1785625200,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00317,0.00293,5e-05,0.00284,0.00383,0.00284,50.0,5.2,10.41,LOSS,-5.2,-10.41,235
827,TACUSDT,LONG,2026-08-02 00:00:00 UTC,1785628800000,1785628800,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00318,0.00293,5e-05,0.00284,0.00387,0.00284,50.0,5.4,10.8,LOSS,-5.4,-10.8,234
828,TACUSDT,LONG,2026-08-02 01:00:00 UTC,1785632400000,1785632400,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00321,0.00293,5e-05,0.00284,0.00396,0.00284,50.0,5.8,11.59,LOSS,-5.8,-11.59,233
829,TACUSDT,LONG,2026-08-02 02:00:00 UTC,1785636000000,1785636000,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00319,0.00293,5e-05,0.00284,0.0039,0.00284,50.0,5.56,11.12,LOSS,-5.56,-11.12,232
830,TACUSDT,LONG,2026-08-02 03:00:00 UTC,1785639600000,1785639600,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00326,0.00293,5e-05,0.00283,0.0041,0.00283,50.0,6.5,13.01,LOSS,-6.5,-13.01,231
831,TACUSDT,LONG,2026-08-02 04:00:00 UTC,1785643200000,1785643200,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.0033,0.00293,5e-05,0.00283,0.00423,0.00283,50.0,7.08,14.17,LOSS,-7.08,-14.17,230
832,TACUSDT,LONG,2026-08-02 05:00:00 UTC,1785646800000,1785646800,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.0033,0.00293,5e-05,0.00283,0.00424,0.00283,50.0,7.09,14.17,LOSS,-7.09,-14.17,229
833,TACUSDT,LONG,2026-08-02 06:00:00 UTC,1785650400000,1785650400,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00328,0.00293,5e-05,0.00283,0.00418,0.00283,50.0,6.81,13.63,LOSS,-6.81,-13.63,228
834,TACUSDT,LONG,2026-08-02 07:00:00 UTC,1785654000000,1785654000,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00327,0.00293,5e-05,0.00284,0.00414,0.00284,50.0,6.66,13.31,LOSS,-6.66,-13.31,227
835,TACUSDT,LONG,2026-08-02 08:00:00 UTC,1785657600000,1785657600,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.0033,0.00293,5e-05,0.00283,0.00424,0.00283,50.0,7.09,14.17,LOSS,-7.09,-14.17,226
836,TACUSDT,LONG,2026-08-02 09:00:00 UTC,1785661200000,1785661200,2026-08-11 07:59:59 UTC,1786435199999,1786435199,0.00326,0.003,5e-05,0.0029,0.00399,0.0029,50.0,5.54,11.08,LOSS,-5.54,-11.08,215
837,TACUSDT,LONG,2026-08-02 10:00:00 UTC,1785664800000,1785664800,2026-08-11 07:59:59 UTC,1786435199999,1786435199,0.00326,0.003,5e-05,0.0029,0.00398,0.0029,50.0,5.49,10.99,LOSS,-5.49,-10.99,214
838,TACUSDT,LONG,2026-08-02 11:00:00 UTC,1785668400000,1785668400,2026-08-11 07:59:59 UTC,1786435199999,1786435199,0.00327,0.003,5e-05,0.00291,0.004,0.00291,50.0,5.56,11.12,LOSS,-5.56,-11.12,213
839,TACUSDT,LONG,2026-08-02 12:00:00 UTC,1785672000000,1785672000,2026-08-11 07:59:59 UTC,1786435199999,1786435199,0.00325,0.003,5e-05,0.00291,0.00393,0.00291,50.0,5.23,10.45,LOSS,-5.23,-10.45,212
840,TACUSDT,LONG,2026-08-02 13:00:00 UTC,1785675600000,1785675600,2026-08-11 07:59:59 UTC,1786435199999,1786435199,0.00323,0.003,5e-05,0.00291,0.00388,0.00291,50.0,4.98,9.96,LOSS,-4.98,-9.96,211
841,TACUSDT,LONG,2026-08-02 14:00:00 UTC,1785679200000,1785679200,2026-08-11 07:59:59 UTC,1786435199999,1786435199,0.00323,0.003,5e-05,0.00291,0.00385,0.00291,50.0,4.85,9.7,LOSS,-4.85,-9.7,210
842,TACUSDT,LONG,2026-08-02 15:00:00 UTC,1785682800000,1785682800,2026-08-11 07:59:59 UTC,1786435199999,1786435199,0.00321,0.003,5e-05,0.00291,0.00381,0.00291,50.0,4.65,9.31,LOSS,-4.65,-9.31,209
843,TACUSDT,LONG,2026-08-02 16:00:00 UTC,1785686400000,1785686400,2026-08-11 07:59:59 UTC,1786435199999,1786435199,0.00322,0.00301,5e-05,0.00292,0.00382,0.00292,50.0,4.64,9.28,LOSS,-4.64,-9.28,208
844,TACUSDT,LONG,2026-08-02 17:00:00 UTC,1785690000000,1785690000,2026-08-11 06:59:59 UTC,1786431599999,1786431599,0.00325,0.00303,5e-05,0.00294,0.00387,0.00294,50.0,4.76,9.51,LOSS,-4.76,-9.51,206
845,TACUSDT,LONG,2026-08-02 18:00:00 UTC,1785693600000,1785693600,2026-08-11 05:59:59 UTC,1786427999999,1786427999,0.00324,0.00305,4e-05,0.00296,0.0038,0.00296,50.0,4.32,8.65,LOSS,-4.32,-8.65,204
846,TACUSDT,LONG,2026-08-02 19:00:00 UTC,1785697200000,1785697200,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00327,0.00306,5e-05,0.00297,0.00389,0.00297,50.0,4.7,9.39,LOSS,-4.7,-9.39,189
847,TACUSDT,LONG,2026-08-02 20:00:00 UTC,1785700800000,1785700800,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00327,0.00306,4e-05,0.00297,0.00388,0.00297,50.0,4.64,9.29,LOSS,-4.64,-9.29,188
848,TACUSDT,LONG,2026-08-02 21:00:00 UTC,1785704400000,1785704400,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00326,0.00306,4e-05,0.00297,0.00382,0.00297,50.0,4.34,8.69,LOSS,-4.34,-8.69,187
849,TACUSDT,LONG,2026-08-02 22:00:00 UTC,1785708000000,1785708000,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00329,0.00306,4e-05,0.00297,0.00391,0.00297,50.0,4.77,9.54,LOSS,-4.77,-9.54,186
850,TACUSDT,LONG,2026-08-02 23:00:00 UTC,1785711600000,1785711600,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00324,0.00306,4e-05,0.00297,0.00379,0.00297,50.0,4.19,8.39,LOSS,-4.19,-8.39,185
851,TACUSDT,LONG,2026-08-03 00:00:00 UTC,1785715200000,1785715200,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00324,0.00306,4e-05,0.00297,0.00379,0.00297,50.0,4.17,8.34,LOSS,-4.17,-8.34,184
852,TACUSDT,LONG,2026-08-03 01:00:00 UTC,1785718800000,1785718800,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00324,0.00306,4e-05,0.00297,0.00378,0.00297,50.0,4.13,8.26,LOSS,-4.13,-8.26,183
853,TACUSDT,LONG,2026-08-03 02:00:00 UTC,1785722400000,1785722400,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00327,0.00306,4e-05,0.00297,0.00386,0.00297,50.0,4.52,9.03,LOSS,-4.52,-9.03,182
854,TACUSDT,LONG,2026-08-03 03:00:00 UTC,1785726000000,1785726000,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00326,0.00306,4e-05,0.00297,0.00383,0.00297,50.0,4.38,8.76,LOSS,-4.38,-8.76,181
855,TACUSDT,LONG,2026-08-03 04:00:00 UTC,1785729600000,1785729600,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00322,0.00306,4e-05,0.00297,0.00372,0.00297,50.0,3.87,7.74,LOSS,-3.87,-7.74,180
856,TACUSDT,LONG,2026-08-03 05:00:00 UTC,1785733200000,1785733200,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00322,0.00306,4e-05,0.00297,0.00371,0.00297,50.0,3.81,7.61,LOSS,-3.81,-7.61,179
857,TACUSDT,LONG,2026-08-03 06:00:00 UTC,1785736800000,1785736800,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.0032,0.00306,4e-05,0.00298,0.00364,0.00298,50.0,3.48,6.97,LOSS,-3.48,-6.97,178
858,TACUSDT,LONG,2026-08-03 07:00:00 UTC,1785740400000,1785740400,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00319,0.00306,4e-05,0.00297,0.00362,0.00297,50.0,3.35,6.71,LOSS,-3.35,-6.71,177
859,TACUSDT,LONG,2026-08-03 08:00:00 UTC,1785744000000,1785744000,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00318,0.00306,4e-05,0.00298,0.00357,0.00298,50.0,3.09,6.19,LOSS,-3.09,-6.19,176
860,TACUSDT,LONG,2026-08-03 09:00:00 UTC,1785747600000,1785747600,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.0032,0.00306,4e-05,0.00298,0.00364,0.00298,50.0,3.47,6.93,LOSS,-3.47,-6.93,175
861,TACUSDT,LONG,2026-08-03 10:00:00 UTC,1785751200000,1785751200,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00327,0.00307,5e-05,0.00298,0.00385,0.00298,50.0,4.45,8.89,LOSS,-4.45,-8.89,174
862,TACUSDT,LONG,2026-08-03 11:00:00 UTC,1785754800000,1785754800,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00327,0.00308,5e-05,0.00298,0.00384,0.00298,50.0,4.35,8.71,LOSS,-4.35,-8.71,173
863,TACUSDT,LONG,2026-08-03 12:00:00 UTC,1785758400000,1785758400,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00326,0.00308,4e-05,0.00299,0.00379,0.00299,50.0,4.05,8.1,LOSS,-4.05,-8.1,172
864,TACUSDT,LONG,2026-08-03 13:00:00 UTC,1785762000000,1785762000,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00329,0.0031,5e-05,0.00301,0.00385,0.00301,50.0,4.25,8.51,LOSS,-4.25,-8.51,171
865,TACUSDT,LONG,2026-08-03 14:00:00 UTC,1785765600000,1785765600,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00326,0.00311,5e-05,0.00302,0.00376,0.00302,50.0,3.79,7.58,LOSS,-3.79,-7.58,170
866,TACUSDT,LONG,2026-08-03 15:00:00 UTC,1785769200000,1785769200,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.0033,0.00311,5e-05,0.00302,0.00387,0.00302,50.0,4.29,8.59,LOSS,-4.29,-8.59,169
867,TACUSDT,LONG,2026-08-03 16:00:00 UTC,1785772800000,1785772800,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00327,0.00311,5e-05,0.00302,0.00378,0.00302,50.0,3.88,7.76,LOSS,-3.88,-7.76,168
868,TACUSDT,LONG,2026-08-03 17:00:00 UTC,1785776400000,1785776400,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00326,0.00311,4e-05,0.00302,0.00375,0.00302,50.0,3.73,7.45,LOSS,-3.73,-7.45,167
869,TACUSDT,LONG,2026-08-03 18:00:00 UTC,1785780000000,1785780000,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00328,0.00311,4e-05,0.00302,0.0038,0.00302,50.0,3.97,7.94,LOSS,-3.97,-7.94,134
870,TACUSDT,LONG,2026-08-03 19:00:00 UTC,1785783600000,1785783600,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00329,0.00311,4e-05,0.00303,0.00381,0.00303,50.0,3.97,7.94,LOSS,-3.97,-7.94,133
871,TACUSDT,LONG,2026-08-03 20:00:00 UTC,1785787200000,1785787200,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00327,0.00311,4e-05,0.00303,0.00374,0.00303,50.0,3.64,7.28,LOSS,-3.64,-7.28,132
872,TACUSDT,LONG,2026-08-03 21:00:00 UTC,1785790800000,1785790800,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00327,0.00311,4e-05,0.00303,0.00375,0.00303,50.0,3.67,7.34,LOSS,-3.67,-7.34,131
873,TACUSDT,LONG,2026-08-03 22:00:00 UTC,1785794400000,1785794400,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00326,0.00311,4e-05,0.00303,0.00371,0.00303,50.0,3.47,6.93,LOSS,-3.47,-6.93,130
874,TACUSDT,LONG,2026-08-03 23:00:00 UTC,1785798000000,1785798000,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00326,0.00311,4e-05,0.00303,0.0037,0.00303,50.0,3.42,6.84,LOSS,-3.42,-6.84,129
875,TACUSDT,LONG,2026-08-04 00:00:00 UTC,1785801600000,1785801600,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00324,0.00311,4e-05,0.00303,0.00365,0.00303,50.0,3.18,6.35,LOSS,-3.18,-6.35,128
876,TACUSDT,LONG,2026-08-04 01:00:00 UTC,1785805200000,1785805200,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00323,0.00311,4e-05,0.00303,0.00363,0.00303,50.0,3.08,6.16,LOSS,-3.08,-6.16,127
877,TACUSDT,LONG,2026-08-04 02:00:00 UTC,1785808800000,1785808800,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00323,0.00311,4e-05,0.00303,0.00362,0.00303,50.0,3.04,6.07,LOSS,-3.04,-6.07,126
878,TACUSDT,LONG,2026-08-04 03:00:00 UTC,1785812400000,1785812400,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00325,0.00311,4e-05,0.00303,0.00368,0.00303,50.0,3.31,6.62,LOSS,-3.31,-6.62,125
879,TACUSDT,LONG,2026-08-04 04:00:00 UTC,1785816000000,1785816000,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00325,0.00315,4e-05,0.00307,0.0036,0.00307,50.0,2.69,5.39,LOSS,-2.69,-5.39,124
880,TACUSDT,LONG,2026-08-04 05:00:00 UTC,1785819600000,1785819600,2026-08-05 14:59:59 UTC,1785941999999,1785941999,0.00323,0.00315,4e-05,0.00307,0.00355,0.00355,50.0,2.47,4.95,WIN,4.95,9.9,34
881,TACUSDT,LONG,2026-08-04 06:00:00 UTC,1785823200000,1785823200,2026-08-05 02:59:59 UTC,1785898799999,1785898799,0.00321,0.00315,4e-05,0.00307,0.00349,0.00349,50.0,2.16,4.33,WIN,4.33,8.65,21
882,TACUSDT,LONG,2026-08-04 07:00:00 UTC,1785826800000,1785826800,2026-08-05 02:59:59 UTC,1785898799999,1785898799,0.00321,0.00315,4e-05,0.00307,0.00348,0.00348,50.0,2.11,4.23,WIN,4.23,8.45,20
883,TACUSDT,LONG,2026-08-04 08:00:00 UTC,1785830400000,1785830400,2026-08-04 23:59:59 UTC,1785887999999,1785887999,0.0032,0.00315,4e-05,0.00308,0.00345,0.00345,50.0,1.96,3.93,WIN,3.93,7.85,16
884,TACUSDT,LONG,2026-08-04 09:00:00 UTC,1785834000000,1785834000,2026-08-04 23:59:59 UTC,1785887999999,1785887999,0.00319,0.00315,4e-05,0.00308,0.00343,0.00343,50.0,1.82,3.63,WIN,3.63,7.26,15
885,TACUSDT,LONG,2026-08-04 10:00:00 UTC,1785837600000,1785837600,2026-08-05 11:59:59 UTC,1785931199999,1785931199,0.00323,0.00315,4e-05,0.00308,0.00354,0.00354,50.0,2.38,4.76,WIN,4.76,9.53,26
886,TACUSDT,LONG,2026-08-04 11:00:00 UTC,1785841200000,1785841200,2026-08-05 02:59:59 UTC,1785898799999,1785898799,0.00322,0.00315,4e-05,0.00308,0.00351,0.00351,50.0,2.24,4.47,WIN,4.47,8.94,16
887,TACUSDT,LONG,2026-08-04 12:00:00 UTC,1785844800000,1785844800,2026-08-05 02:59:59 UTC,1785898799999,1785898799,0.00322,0.00315,4e-05,0.00308,0.00351,0.00351,50.0,2.23,4.47,WIN,4.47,8.94,15
888,TACUSDT,LONG,2026-08-04 13:00:00 UTC,1785848400000,1785848400,2026-08-04 23:59:59 UTC,1785887999999,1785887999,0.00318,0.00315,4e-05,0.00307,0.0034,0.0034,50.0,1.73,3.45,WIN,3.45,6.9,11
889,TACUSDT,LONG,2026-08-04 14:00:00 UTC,1785852000000,1785852000,2026-08-04 23:59:59 UTC,1785887999999,1785887999,0.00319,0.00315,4e-05,0.00307,0.00341,0.00341,50.0,1.77,3.55,WIN,3.55,7.1,10
890,TACUSDT,LONG,2026-08-04 15:00:00 UTC,1785855600000,1785855600,2026-08-04 23:59:59 UTC,1785887999999,1785887999,0.00319,0.00315,4e-05,0.00308,0.00341,0.00341,50.0,1.74,3.47,WIN,3.47,6.95,9
891,TACUSDT,LONG,2026-08-04 16:00:00 UTC,1785859200000,1785859200,2026-08-04 23:59:59 UTC,1785887999999,1785887999,0.00319,0.00313,4e-05,0.00305,0.00346,0.00346,50.0,2.14,4.28,WIN,4.28,8.57,8
892,TACUSDT,LONG,2026-08-04 17:00:00 UTC,1785862800000,1785862800,2026-08-04 23:59:59 UTC,1785887999999,1785887999,0.00317,0.00313,4e-05,0.00305,0.0034,0.0034,50.0,1.87,3.73,WIN,3.73,7.46,7
893,TACUSDT,LONG,2026-08-04 18:00:00 UTC,1785866400000,1785866400,2026-08-05 02:59:59 UTC,1785898799999,1785898799,0.0032,0.00313,4e-05,0.00305,0.00351,0.00351,50.0,2.41,4.83,WIN,4.83,9.66,9
894,TACUSDT,LONG,2026-08-04 19:00:00 UTC,1785870000000,1785870000,2026-08-05 14:59:59 UTC,1785941999999,1785941999,0.00321,0.00313,4e-05,0.00305,0.00355,0.00355,50.0,2.59,5.17,WIN,5.17,10.35,20
895,TACUSDT,LONG,2026-08-04 20:00:00 UTC,1785873600000,1785873600,2026-08-05 14:59:59 UTC,1785941999999,1785941999,0.00322,0.00313,4e-05,0.00305,0.00355,0.00355,50.0,2.6,5.19,WIN,5.19,10.38,19
896,TACUSDT,LONG,2026-08-04 21:00:00 UTC,1785877200000,1785877200,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00324,0.00313,4e-05,0.00305,0.0036,0.00305,50.0,2.8,5.6,LOSS,-2.8,-5.6,107
897,TACUSDT,LONG,2026-08-04 22:00:00 UTC,1785880800000,1785880800,2026-08-05 14:59:59 UTC,1785941999999,1785941999,0.00322,0.00313,4e-05,0.00305,0.00356,0.00356,50.0,2.59,5.19,WIN,5.19,10.37,17
898,TACUSDT,LONG,2026-08-04 23:00:00 UTC,1785884400000,1785884400,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00336,0.00313,5e-05,0.00304,0.00399,0.00304,50.0,4.74,9.49,LOSS,-4.74,-9.49,105
899,TACUSDT,LONG,2026-08-05 00:00:00 UTC,1785888000000,1785888000,2026-08-09 07:59:59 UTC,1786262399999,1786262399,0.00338,0.00313,5e-05,0.00303,0.0041,0.00303,50.0,5.29,10.57,LOSS,-5.29,-10.57,104
900,TACUSDT,LONG,2026-08-05 01:00:00 UTC,1785891600000,1785891600,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00333,0.00313,6e-05,0.00302,0.00397,0.00302,50.0,4.77,9.54,LOSS,-4.77,-9.54,135
901,TACUSDT,LONG,2026-08-05 02:00:00 UTC,1785895200000,1785895200,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00337,0.00313,6e-05,0.00301,0.0041,0.00301,50.0,5.37,10.74,LOSS,-5.37,-10.74,134
902,TACUSDT,LONG,2026-08-05 03:00:00 UTC,1785898800000,1785898800,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00345,0.00313,7e-05,0.003,0.00436,0.003,50.0,6.56,13.12,LOSS,-6.56,-13.12,133
903,TACUSDT,LONG,2026-08-05 04:00:00 UTC,1785902400000,1785902400,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00337,0.00313,7e-05,0.00299,0.00413,0.00299,50.0,5.62,11.24,LOSS,-5.62,-11.24,132
904,TACUSDT,LONG,2026-08-05 05:00:00 UTC,1785906000000,1785906000,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00341,0.00313,7e-05,0.00299,0.00425,0.00299,50.0,6.16,12.31,LOSS,-6.16,-12.31,131
905,TACUSDT,LONG,2026-08-05 06:00:00 UTC,1785909600000,1785909600,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00343,0.00313,7e-05,0.003,0.00431,0.003,50.0,6.35,12.7,LOSS,-6.35,-12.7,130
906,TACUSDT,LONG,2026-08-05 07:00:00 UTC,1785913200000,1785913200,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00341,0.00313,7e-05,0.003,0.00424,0.003,50.0,6.05,12.1,LOSS,-6.05,-12.1,129
907,TACUSDT,LONG,2026-08-05 08:00:00 UTC,1785916800000,1785916800,2026-08-10 15:59:59 UTC,1786377599999,1786377599,0.00341,0.00313,7e-05,0.003,0.00423,0.003,50.0,6.0,12.01,LOSS,-6.0,-12.01,128
